Office Supplies,Binders,Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear,13.92,3,4.872
Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,2518.29,9,654.755
Office Supplies,Storage,Standard Rollaway File with Lock,540.57,3,140.548
Office Supplies,Binders,GBC Recycled Grain Textured Covers,221.056,8,77.37
Furniture,Chairs,Global Task Chair, Black,81.424,2,-9.16
Office Supplies,Storage,Tenex Personal Project File with Scoop Front Design, Black,134.8,10,35.048
Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,39.582,9,-59.373
Office Supplies,Supplies,Staple remover,44.688,7,5.027
Office Supplies,Art,Newell 34,31.744,2,2.381
Office Supplies,Binders,Wilson Jones Ledger-Size, Piano-Hinge Binder, 2", Blue,40.98,5,-65.568
Office Supplies,Binders,Wilson Jones 1" Hanging DublLock Ring Binders,3.168,3,-5.069
Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,18.84,5,-3.532
Furniture,Chairs,Harbour Creations Steel Folding Chair,362.25,6,0.0
Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552,6,-34.954
Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,129.552,3,-22.672
Office Supplies,Binders,Accohide Poly Flexible Ring Binders,5.984,2,2.244
Technology,Phones,Aastra 6757i CT Wireless VoIP phone,861.76,4,249.91
Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,4,2.678
Office Supplies,Binders,Zipper Ring Binder Pockets,6.24,2,3.058
Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.168,4,-59.836
Office Supplies,Fasteners,Staples,14.9,5,6.854
Office Supplies,Appliances,Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk,15.8,4,4.108
Furniture,Furnishings,DAX Clear Channel Poster Frame,72.9,5,26.973
Furniture,Tables,KI Adjustable-Height Table,206.352,3,5.159
Technology,Phones,Square Credit Card Reader, 4 1/2" x 4 1/2" x 1", White,7.992,1,2.697
Office Supplies,Storage,Tennsco Commercial Shelving,81.36,5,-19.323
Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,20.232,8,-16.186
Office Supplies,Appliances,Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection,389.056,4,48.632
Office Supplies,Paper,Xerox 221,20.736,4,7.258
Office Supplies,Paper,Xerox 211,41.472,8,14.515
Office Supplies,Paper,REDIFORM Incoming/Outgoing Call Register, 11" X 8 1/2", 100 Messages,33.36,4,16.68
Furniture,Bookcases,Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled,90.882,3,-190.852
Technology,Phones,iOttie HLCRIO102 Car Mount,15.992,1,-2.999
Furniture,Chairs,Global Manager's Adjustable Task Chair, Storm,120.784,1,13.588
Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,519.792,4,-112.622
Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,31.176,3,-5.456
Office Supplies,Paper,Xerox 227,10.368,2,3.629
Office Supplies,Binders,Avery Durable Plastic 1" Binders,2.724,2,-1.907
Furniture,Furnishings,Tenex 46" x 60" Computer Anti-Static Chairmat, Rectangular Shaped,254.352,3,0.0
Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.762,3,-2.759
Office Supplies,Paper,Xerox 199,10.272,3,3.21
Technology,Phones,Samsung Galaxy Note 3,659.97,3,197.991
Technology,Phones,Grandstream GXP1160 VoIP phone,113.73,3,32.982
Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.104,1,1.659
Office Supplies,Paper,Message Book, Wirebound, Four 5 1/2" X 4" Forms/Pg., 200 Dupl. Sets/Book,16.448,2,5.551
Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,81.92,4,22.118
Furniture,Furnishings,Dana Fluorescent Magnifying Lamp, White, 36",254.9,5,76.47
Office Supplies,Fasteners,Staples,15.12,5,4.914
Office Supplies,Art,Newell 348,7.872,3,0.886
Office Supplies,Binders,Round Ring Binders,8.32,5,2.808
Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95,5,43.176
Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White,25.2,4,11.592
Office Supplies,Labels,Avery 515,37.59,3,17.667
Office Supplies,Storage,Pizazz Global Quick File,14.97,1,4.192
Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,1.98,2,0.891
Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,39.936,4,-26.624
Technology,Accessories,Verbatim Slim CD and DVD Storage Cases, 50/Pack,18.464,2,2.308
Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,3,-3.427
Furniture,Bookcases,Sauder Barrister Bookcases,145.764,6,-247.799
Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,9.612,6,-7.369
Technology,Accessories,Microsoft Sculpt Comfort Mouse,199.75,5,87.89
Furniture,Tables,Chromcraft Round Conference Tables,1673.184,12,20.915
Furniture,Furnishings,Eldon Regeneration Recycled Desk Accessories, Smoke,12.18,7,3.898
Office Supplies,Appliances,Holmes Odor Grabber,57.68,4,19.034
Technology,Phones,Cisco SPA508G,263.96,4,76.548
Technology,Accessories,Logitech Wireless Marathon Mouse M705,299.94,6,128.974
Office Supplies,Supplies,Staple remover,25.76,7,0.515
Technology,Phones,Cisco IP?Phone?7961G VoIP?phone?- Dark gray,271.9,2,78.851
Furniture,Furnishings,Linden 10" Round Wall Clock, Black,45.84,3,15.586
Furniture,Furnishings,Ultra Door Push Plate,9.82,2,3.241
Office Supplies,Fasteners,Alliance Super-Size Bands, Assorted Sizes,93.36,12,0.934
Office Supplies,Storage,Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24" Deep, Sand,541.24,4,5.412
Office Supplies,Paper,Easy-staple paper,106.32,3,49.97
Furniture,Chairs,Hon Olson Stacker Chairs,1323.9,5,383.931
Office Supplies,Paper,Xerox 1909,126.624,6,41.153
Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,125.944,7,15.743
Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,663.92,5,207.475
Technology,Accessories,Imation?8gb Micro Traveldrive Usb 2.0?Flash Drive,120.0,8,13.2
Office Supplies,Fasteners,Acco Hot Clips Clips to Go,3.29,1,1.48
Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,3,6.029
Furniture,Furnishings,Nu-Dell Executive Frame,60.672,6,12.893
Office Supplies,Art,Newell 320,30.816,9,2.696
Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,52.792,1,4.619
Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,83.9,10,20.975
Office Supplies,Paper,Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4"X8 1/2", 300/Messages,11.76,2,5.762
Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,4.992,3,-12.979
Office Supplies,Envelopes,Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10" x 13" , 100/Box,87.92,5,29.673
Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,657.93,5,-93.99
Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,1.044,1,-1.827
Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68,2,50.563
Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,78.8,1,1.576
Technology,Accessories,Logitech?LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,6.797
Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68,4,108.175
Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,106.08,6,-9.282
Furniture,Furnishings,Executive Impressions 13" Clairmont Wall Clock,23.076,3,-10.961
Office Supplies,Paper,Xerox 212,25.92,5,9.072
Office Supplies,Paper,Xerox 1884,47.952,3,16.184
Office Supplies,Binders,Avery Triangle Shaped Sheet Lifters, Black, 2/Pack,0.984,2,-1.476
Furniture,Furnishings,GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack,75.384,9,-20.731
Office Supplies,Labels,Avery File Folder Labels,4.608,2,1.67
Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,37.68,6,16.956
Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,41.91,3,10.897
Furniture,Bookcases,Sauder Facets Collection Library, Sky Alder Finish,435.999,3,5.129
Furniture,Chairs,Padded Folding Chairs, Black, 4/Carton,388.704,6,38.87
Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,572.58,6,34.355
Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,33.18,2,11.613
Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4,24.913
Furniture,Furnishings,Executive Impressions 16-1/2" Circular Wall Clock,26.72,1,11.757
Office Supplies,Binders,Avery Trapezoid Ring Binder, 3" Capacity, Black, 1040 sheets,295.056,9,106.958
Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,393.25,5,129.772
Office Supplies,Binders,Avery Triangle Shaped Sheet Lifters, Black, 2/Pack,2.214,3,-1.476
Office Supplies,Paper,Strathmore Photo Mount Cards,16.272,3,5.288
Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,706.86,7,197.921
Office Supplies,Binders,Avery Durable Slant Ring Binders, No Labels,5.97,5,-4.577
Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,21.184,1,4.766
Office Supplies,Appliances,Acco Six-Outlet Power Strip, 4' Cord Length,41.376,6,3.103
Office Supplies,Art,Newell 315,17.94,3,4.485
Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,2.655,1,-1.858
Office Supplies,Storage,Hot File 7-Pocket, Floor Stand,892.35,5,267.705
Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,307.666,2,28.957
Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,728.82,9,29.153
Office Supplies,Binders,GBC Wire Binding Combs,41.36,5,13.959
Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,43.176,3,15.112
Furniture,Furnishings,Eldon Wave Desk Accessories,4.16,2,1.747
Office Supplies,Paper,Xerox 1881,61.4,5,28.858
Office Supplies,Binders,Recycled Premium Regency Composition Covers,24.448,2,8.862
Technology,Phones,AT&T SB67148 SynJ,263.96,4,71.269
Technology,Phones,Jabra Supreme Plus Driver Edition?Headset,359.97,3,100.792
Office Supplies,Paper,Xerox 23,12.96,2,6.221
Office Supplies,Storage,Eldon Base for stackable storage shelf, platinum,116.82,3,5.841
Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.784,2,89.955
Technology,Accessories,Logitech G602 Wireless Gaming Mouse,239.97,3,86.389
Furniture,Furnishings,Acrylic Self-Standing Desk Frames,16.02,6,6.088
Office Supplies,Storage,SAFCO Boltless Steel Shelving,454.56,5,-107.958
Furniture,Furnishings,Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats,141.42,5,-187.382
Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,310.744,4,-26.635
Office Supplies,Art,Fluorescent Highlighters by Dixon,12.736,4,2.229
Office Supplies,Binders,GBC Instant Report Kit,6.47,5,-9.705
Office Supplies,Binders,Pressboard Covers with Storage Hooks, 9 1/2" x 11", Light Blue,13.748,14,-22.684
Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.224,2,-38.821
Furniture,Furnishings,Eldon Stackable Tray, Side-Load, Legal, Smoke,27.42,3,9.323
Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,165.98,1,74.691
Technology,Accessories,Dell Slim USB Multimedia Keyboard,75.0,3,18.0
Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,134.272,8,46.995
Office Supplies,Labels,Avery 477,146.544,6,47.627
Office Supplies,Paper,Xerox 1914,131.904,3,47.815
Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,203.88,5,20.388
Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14.301,7,-10.487
Office Supplies,Storage,Fellowes Officeware Wire Shelving,718.64,10,-161.694
Furniture,Furnishings,Aluminum Document Frame,61.1,5,18.33
Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,28.08,3,5.265
Office Supplies,Art,Newell 351,10.496,4,1.181
Office Supplies,Binders,Large Capacity Hanging Post Binders,39.92,2,12.974
Office Supplies,Appliances,Acco Six-Outlet Power Strip, 4' Cord Length,77.58,9,20.171
Office Supplies,Storage,Advantus Rolling Drawer Organizers,269.36,7,70.034
Office Supplies,Labels,Avery File Folder Labels,5.76,2,2.822
Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,109.9,5,32.97
Furniture,Furnishings,Staple-based wall hangings,23.88,3,10.507
Office Supplies,Paper,Message Book, Phone, Wirebound Standard Line Memo, 2 3/4" X 5",26.2,4,12.052
Office Supplies,Paper,Xerox 227,12.96,2,6.221
Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,234.95,5,32.893
Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,118.25,5,34.292
Office Supplies,Paper,Xerox 1953,4.28,1,1.926
Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.85,3,5.101
Technology,Machines,Okidata MB760 Printer,3357.6,3,377.73
Office Supplies,Labels,Avery 476,8.26,2,3.8
Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2973.32,7,334.498
Office Supplies,Storage,Pizazz Global Quick File,104.79,7,29.341
Technology,Phones,Aastra 57i VoIP phone,775.728,6,58.18
Furniture,Bookcases,Sauder Mission Library with Doors, Fruitwood Finish,89.066,1,-17.027
Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set,175.44,6,52.632
Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,438.336,4,-87.667
Furniture,Chairs,Global Deluxe Steno Chair,215.544,4,-58.505
Office Supplies,Envelopes,Peel & Seel Recycled Catalog Envelopes, Brown,55.584,6,20.844
Furniture,Chairs,Global Highback Leather Tilter in Burgundy,127.386,2,-25.477
Furniture,Chairs,Situations Contoured Folding Chairs, 4/Set,248.43,5,-17.745
Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,11.648,4,-30.867
Furniture,Chairs,Global Push Button Manager's Chair, Indigo,85.246,2,-1.218
Office Supplies,Art,Colorific Watercolor Pencils,20.64,5,2.322
Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,148.02,3,41.446
Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,1,7.99
Office Supplies,Paper,Xerox 1919,204.95,5,100.425
Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,526.344,4,-75.192
Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,10.91
Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.152,3,0.0
Office Supplies,Binders,Avery Poly Binder Pockets,31.504,11,11.026
Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,30.672,3,9.585
Technology,Copiers,Canon PC940 Copier,1079.976,4,125.997
Furniture,Chairs,Global Low Back Tilter Chair,161.568,2,-28.274
Office Supplies,Binders,UniKeep View Case Binders,2.934,3,-4.988
Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,18.528,2,4.4
Office Supplies,Storage,Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units,670.752,3,-125.766
Furniture,Furnishings,Seth Thomas 16" Steel Case Clock,64.96,5,-43.848
Technology,Accessories,Maxell 74 Minute CD-R Spindle, 50/Pack,41.94,2,15.098
Office Supplies,Paper,Xerox 1965,11.96,2,5.86
Office Supplies,Art,Newell 348,13.12,4,3.805
Office Supplies,Storage,Hot File 7-Pocket, Floor Stand,535.41,3,160.623
Furniture,Furnishings,Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36" x 48",72.78,3,-70.96
Office Supplies,Paper,Xerox 1881,36.84,3,17.315
Office Supplies,Labels,Avery 485,87.71,7,41.224
Furniture,Tables,BPI Conference Tables,562.293,7,-255.588
Furniture,Furnishings,Eldon 200 Class Desk Accessories, Black,56.52,9,21.478
Office Supplies,Art,Newell 326,11.264,8,1.267
Office Supplies,Storage,Steel Personal Filing/Posting Tote,284.08,10,24.857
Office Supplies,Paper,Xerox 196,18.496,4,6.705
Office Supplies,Labels,Avery 508,14.73,3,7.218
Office Supplies,Storage,Fellowes Mobile File Cart, Black,186.54,3,50.366
Furniture,Tables,Chromcraft Round Conference Tables,557.728,4,6.972
Technology,Phones,Anker Astro 15000mAh USB Portable Charger,159.968,4,-31.994
Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,471.9,6,155.727
Office Supplies,Art,Nontoxic Chalk,3.52,2,1.69
Office Supplies,Paper,Easy-staple paper,49.12,4,23.086
Office Supplies,Labels,Avery File Folder Labels,20.16,7,9.878
Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,10.68,2,5.02
Furniture,Bookcases,Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray,141.96,2,39.749
Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,32.48,2,4.872
Office Supplies,Paper,Xerox 1898,20.04,3,9.619
Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,13999.96,4,6719.981
Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238.0,2,38.08
Office Supplies,Paper,Xerox 1988,61.96,2,27.882
Furniture,Tables,Bush Andora Conference Table, Maple/Graphite Gray Finish,239.372,2,-23.937
Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,595.0,5,95.2
Office Supplies,Paper,Xerox 1959,16.032,3,5.611
Technology,Accessories,Microsoft Sculpt Comfort Mouse,199.75,5,87.89
Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,227.96,2,36.474
Office Supplies,Appliances,Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote,293.52,6,76.315
Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,2,89.314
Furniture,Furnishings,Contemporary Wood/Metal Frame,96.96,6,33.936
Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,117.488,7,41.121
Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.952,3,4.183
Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,512.499,3,-30.147
Furniture,Tables,Laminate Occasional Tables,863.128,7,-32.367
Furniture,Tables,Hon 5100 Series Wood Tables,2036.86,7,366.635
Furniture,Chairs,Hon 2090 ?Pillow Soft? Series Mid Back Swivel/Tilt Chairs,449.568,2,-73.055
Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,108.96,3,32.688
Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,264.18,7,68.687
Office Supplies,Labels,Avery 49,2.88,1,1.411
Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.904,6,14.143
Office Supplies,Storage,Perma STOR-ALL Hanging File Box, 13 1/8"W x 12 1/4"D x 10 1/2"H,23.92,4,4.066
Office Supplies,Paper,Xerox 1943,156.512,4,52.823
Office Supplies,Storage,Sortfiler Multipurpose Personal File Organizer, Black,128.34,6,37.219
Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,474.95,5,142.485
Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,999.98,2,449.991
Furniture,Tables,Balt Split Level Computer Training Table,277.5,4,-188.7
Furniture,Tables,Bevis Oval Conference Table, Walnut,1252.704,8,-480.203
Technology,Phones,Logitech B530 USB?Headset?-?headset?- Full size, Binaural,110.97,5,-24.043
Furniture,Furnishings,Flat Face Poster Frame,22.608,3,-10.174
Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1.892,1,-0.993
Office Supplies,Paper,Xerox 1909,63.312,3,20.576
Office Supplies,Envelopes,Staple envelope,7.824,1,2.934
Furniture,Chairs,Global Value Steno Chair, Gray,170.072,4,-12.148
Office Supplies,Paper,Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6? x 11?,62.82,9,29.525
Office Supplies,Paper,Xerox 202,19.44,3,9.331
Office Supplies,Binders,GBC Plastic Binding Combs,7.38,1,3.616
Office Supplies,Paper,Xerox 1905,38.88,6,18.662
Furniture,Furnishings,Howard Miller 13" Diameter Goldtone Round Wall Clock,187.76,4,76.982
Office Supplies,Binders,Avery Durable Binders,6.048,7,-4.234
Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,98.352,3,9.835
Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,335.744,2,25.181
Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,8.96,2,4.39
Technology,Accessories,Maxell?LTO Ultrium - 800 GB,89.568,4,-1.12
Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,71.96,5,7.196
Office Supplies,Paper,Xerox 220,15.552,3,5.443
Office Supplies,Binders,Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6" Capacity,10.43,5,-18.253
Office Supplies,Storage,Safco Industrial Wire Shelving System,72.784,1,-18.196
Office Supplies,Storage,Fellowes Desktop Hanging File Manager,67.15,5,16.788
Technology,Phones,Mitel MiVoice 5330e IP Phone,549.98,2,142.995
Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,11.82,3,4.728
Technology,Machines,Zebra ZM400 Thermal Label Printer,4643.8,4,2229.024
Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,577.764,2,115.553
Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,191.516,1,-76.606
Office Supplies,Art,Crayola Colored Pencils,2.624,1,0.426
Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1369.764,6,-913.176
Office Supplies,Storage,Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h,294.368,4,-58.874
Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,81.568,2,7.137
Furniture,Furnishings,Executive Impressions 14" Contract Wall Clock with Quartz Movement,44.46,5,-17.784
Office Supplies,Storage,Mini 13-1/2 Capacity Data Binder Rack, Pearl,314.088,3,19.63
Office Supplies,Binders,Wilson Jones 1" Hanging DublLock Ring Binders,6.336,4,-4.646
Office Supplies,Paper,Advantus Motivational Note Cards,10.48,1,3.799
Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,2.469,1,-1.811
Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,3.264,2,-2.285
Office Supplies,Fasteners,Colored Push Pins,4.344,3,0.869
Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,31.776,3,-19.066
Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,4.928,2,1.725
Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3,-3.04
Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,15.072,4,-3.768
Office Supplies,Storage,Akro Stacking Bins,12.624,2,-2.525
Office Supplies,Paper,IBM Multi-Purpose Copy Paper, 8 1/2 x 11", Case,185.88,6,83.646
Office Supplies,Paper,Xerox 228,12.96,2,6.221
Office Supplies,Paper,Xerox 1939,189.7,10,91.056
Office Supplies,Paper,Xerox 1893,40.99,1,20.085
Furniture,Furnishings,Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting,82.64,2,7.438
Office Supplies,Storage,Tenex File Box, Personal Filing Tote with Lid, Black,31.02,2,8.065
Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3,37.787
Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,35.97,3,9.712
Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1266.86,7,291.378
Office Supplies,Storage,File Shuttle II and Handi-File, Black,169.45,5,42.362
Office Supplies,Storage,Tennsco Commercial Shelving,40.68,2,0.407
Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,3.328,2,0.416
Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,933.262,4,-458.147
Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,5,0.0
Office Supplies,Storage,Woodgrain Magazine Files by Perma,4.768,2,-0.775
Office Supplies,Paper,REDIFORM Incoming/Outgoing Call Register, 11" X 8 1/2", 100 Messages,6.672,1,2.502
Office Supplies,Art,Prang Drawing Pencil Set,4.448,2,1.112
Furniture,Furnishings,DAX Wood Document Frame.,43.936,4,6.041
Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,23.744,2,8.31
Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,357.0,3,57.12
Technology,Phones,BlackBerry Q10,806.336,8,50.396
Furniture,Furnishings,Seth Thomas 14" Day/Date Wall Clock,85.44,3,31.613
Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3,10.347
Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,70.97,5,-191.619
Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,36.784,2,3.678
Technology,Phones,ClearOne CHATAttach 160 -?speaker phone,743.988,2,-123.998
Office Supplies,Binders,Performers Binder/Pad Holder, Black,11.212,2,-16.818
Furniture,Furnishings,Eldon Wave Desk Accessories,4.712,2,-1.885
Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,180.98,5,-470.548
Office Supplies,Storage,Companion Letter/Legal File, Black,60.416,2,6.042
Technology,Copiers,Hewlett Packard 310 Color Digital Copier,299.99,1,89.997
Office Supplies,Paper,Xerox 1937,192.16,4,92.237
Technology,Phones,Grandstream GXP1160 VoIP phone,242.624,8,27.295
Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,46.74,3,11.685
Technology,Accessories,Perixx PERIBOARD-512B, Ergonomic Split Keyboard,174.95,5,12.247
Office Supplies,Binders,Avery Legal 4-Ring Binder,100.704,6,37.764
Office Supplies,Paper,White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11,368.91,9,180.766
Office Supplies,Binders,Insertable Tab Post Binder Dividers,8.02,1,3.769
Office Supplies,Storage,SAFCO Mobile Desk Side File, Wire Frame,171.04,4,44.47
Office Supplies,Paper,Xerox 1958,19.44,3,9.331
Office Supplies,Binders,Heavy-Duty E-Z-D Binders,13.092,4,-10.037
Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,122.94,3,30.735
Office Supplies,Binders,Cardinal HOLDit! Binder Insert Strips,Extra Strips,35.448,7,12.85
Technology,Phones,Square Credit Card Reader,19.98,2,5.195
Furniture,Tables,Balt Split Level Computer Training Table,69.375,1,-47.175
Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,31.68,4,2.772
Technology,Phones,Samsung Galaxy S4,2003.168,4,250.396
Office Supplies,Art,Quartet Omega Colored Chalk, 12/Pack,9.344,2,3.154
Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,2563.056,8,313.262
Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,387.136,4,4.839
Office Supplies,Art,Newell 320,3.424,1,0.3
